addr_kelurahan,nearest_node,dist_to_node_m,element,id,nama_kelurahan_osm,nama_kelurahan,nama_kecamatan,jumlah_penduduk,lon,lat
<NA>,4054917251,16.953908832133468,,,,Rancabolang,Gedebage,12738,107.69976293333774,-6.96724016669147
<NA>,4054917203,13.75525873041276,,,,Rancabolang,Gedebage,12738,107.69973130000402,-6.96681704999729
<NA>,4054917203,19.94812576616903,,,,Rancabolang,Gedebage,12738,107.69965520000399,-6.966787699997269
<NA>,4054917211,24.85865149088438,,,,Rancabolang,Gedebage,12738,107.69957909853562,-6.966758317981112
<NA>,4054917211,17.458841937497677,,,,Rancabolang,Gedebage,12738,107.6995030194413,-6.966728995795863
<NA>,4054917211,12.413159897148237,,,,Rancabolang,Gedebage,12738,107.69942698056673,-6.966699604198684
<NA>,4054917211,12.889785454263768,,,,Rancabolang,Gedebage,12738,107.69935090147239,-6.966670282013408
<NA>,4054917211,18.462322679698087,,,,Rancabolang,Gedebage,12738,107.69927479853564,-6.966640917981122
<NA>,4054917205,19.064217207703077,,,,Rancabolang,Gedebage,12738,107.69919870147235,-6.966611582013426
<NA>,6377275619,12.63493330673168,,,,Rancabolang,Gedebage,12738,107.70044899845125,-6.967092118035634
<NA>,6377275619,18.730728281921547,,,,Rancabolang,Gedebage,12738,107.70037460000371,-6.96706334999756
<NA>,6377275621,20.374619144678164,,,,Rancabolang,Gedebage,12738,107.70030016804012,-6.96703456350033
<NA>,6377275621,14.021322925402739,,,,Rancabolang,Gedebage,12738,107.70022573196731,-6.96700573649476
<NA>,6377275621,11.576656919500037,,,,Rancabolang,Gedebage,12738,107.7001513000037,-6.966976949997535
<NA>,6377275621,15.070275428112172,,,,Rancabolang,Gedebage,12738,107.7000769000037,-6.966948149997562
<NA>,6377275621,21.815084436491823,,,,Rancabolang,Gedebage,12738,107.7000025000037,-6.966919349997555
<NA>,4054917203,19.877498149599838,,,,Rancabolang,Gedebage,12738,107.6999281000037,-6.966890549997526
<NA>,4054917266,50.40178002058138,,,,Rancabolang,Gedebage,12738,107.69883055000363,-6.967260249997104
<NA>,4054917266,11.9431595804358,,,,Rancabolang,Gedebage,12738,107.69897828288035,-6.966932483787135
<NA>,4054917251,11.996139833072872,,,,Rancabolang,Gedebage,12738,107.69970230000375,-6.967216149997073
<NA>,4054917251,13.902456373298731,,,,Rancabolang,Gedebage,12738,107.69977925000467,-6.967028799996065
<NA>,4054917266,12.699109559761144,,,,Rancabolang,Gedebage,12738,107.69905205000447,-6.966749649996317
<NA>,4054917205,12.84288254727606,,,,Rancabolang,Gedebage,12738,107.69912261652028,-6.966582231749442
<NA>,4054917203,13.686014445111844,,,,Rancabolang,Gedebage,12738,107.6998536500037,-6.966861749997556
<NA>,6377275619,14.871603153823607,,,,Rancabolang,Gedebage,12738,107.70047519189703,-6.966902947073429
<NA>,6377275619,22.336156217051894,,,,Rancabolang,Gedebage,12738,107.70050469999968,-6.966822450006347
<NA>,6377275619,27.99980741904433,,,,Rancabolang,Gedebage,12738,107.70052434999968,-6.966768800006354
<NA>,6377275619,33.89732235328929,,,,Rancabolang,Gedebage,12738,107.70054404999968,-6.966715150006341
<NA>,4054917234,31.530272211386702,,,,Rancabolang,Gedebage,12738,107.70056374999967,-6.966661500006352
<NA>,4054917234,30.198459793005924,,,,Rancabolang,Gedebage,12738,107.7005833999997,-6.966607850006346
<NA>,4054917234,30.16248309835227,,,,Rancabolang,Gedebage,12738,107.70060306865044,-6.966554182927806
<NA>,4054917234,31.425676822411198,,,,Rancabolang,Gedebage,12738,107.70062273134891,-6.966500517084844
<NA>,4054917234,33.85107700487271,,,,Rancabolang,Gedebage,12738,107.70064246865044,-6.966446882927827
<NA>,4054917234,37.19798367625884,,,,Rancabolang,Gedebage,12738,107.70066213134892,-6.966393217084847
<NA>,4054917234,41.25019308989664,,,,Rancabolang,Gedebage,12738,107.70068181866544,-6.9663395829272465
<NA>,4054917234,45.813778724417475,,,,Rancabolang,Gedebage,12738,107.70070143134892,-6.966285917084864
<NA>,4054917234,50.765610033041185,,,,Rancabolang,Gedebage,12738,107.70072116865045,-6.966232282927807
<NA>,4054917234,55.99006452762257,,,,Rancabolang,Gedebage,12738,107.70074083134892,-6.966178617084856
<NA>,6377117735,53.533808416037346,,,,Rancabolang,Gedebage,12738,107.70076056865044,-6.966124982927815
<NA>,6377117735,47.33880442165642,,,,Rancabolang,Gedebage,12738,107.70078019999968,-6.966071300006348
<NA>,6377117735,41.18524160176625,,,,Rancabolang,Gedebage,12738,107.70079984999968,-6.9660176500063535
<NA>,6377117735,35.08846485886708,,,,Rancabolang,Gedebage,12738,107.7008195499997,-6.965964000006326
<NA>,6377117735,29.089038578511282,,,,Rancabolang,Gedebage,12738,107.70083924999967,-6.965910350006354
<NA>,6377117735,23.26637629839136,,,,Rancabolang,Gedebage,12738,107.70085889999969,-6.9658567000063485
<NA>,6377117735,17.788305734875486,,,,Rancabolang,Gedebage,12738,107.70087854999969,-6.965803050006332
<NA>,4054917232,12.448224526992314,,,,Rancabolang,Gedebage,12738,107.7005754499996,-6.965594900006095
<NA>,4054917232,17.347638318000595,,,,Rancabolang,Gedebage,12738,107.70055439999959,-6.9656499500061155
<NA>,4054917232,23.064938683329384,,,,Rancabolang,Gedebage,12738,107.70053334999959,-6.965705000006115
<NA>,4054917232,29.11607790088656,,,,Rancabolang,Gedebage,12738,107.7005123675854,-6.965760032914065
<NA>,4054917232,35.34035840249556,,,,Rancabolang,Gedebage,12738,107.70049128242837,-6.965815067097507
<NA>,4054917232,41.65231166666069,,,,Rancabolang,Gedebage,12738,107.7004702499996,-6.965870100006112
<NA>,4054917232,48.01675490003362,,,,Rancabolang,Gedebage,12738,107.70044926758541,-6.965925132914073
<NA>,4054917232,54.42339998129197,,,,Rancabolang,Gedebage,12738,107.70042818242837,-6.965980167097526
<NA>,4054917234,50.48639564457532,,,,Rancabolang,Gedebage,12738,107.70040716758541,-6.96603523291406
<NA>,4054917234,44.140493971147755,,,,Rancabolang,Gedebage,12738,107.70038614999959,-6.966090250006114
<NA>,4054917234,37.85240717255125,,,,Rancabolang,Gedebage,12738,107.70036508242838,-6.966145267097529
<NA>,4054917234,31.652637660382737,,,,Rancabolang,Gedebage,12738,107.7003440675854,-6.966200332914076
<NA>,4054917234,25.618858793059463,,,,Rancabolang,Gedebage,12738,107.7003230499996,-6.966255350006108
<NA>,6425732155,22.114805229405583,,,,Sukawarna,Sukajadi,14842,107.57524193612672,-6.887162525751897
<NA>,1396407883,20.675963737995822,,,,Sukawarna,Sukajadi,14842,107.57521365000434,-6.886774800006382
<NA>,5456153761,12.434726493580706,,,,Pasanggrahan,Ujungberung,21969,107.7146729494216,-6.911816082942303
<NA>,5458105772,13.668875645233081,,,,Pasanggrahan,Ujungberung,21969,107.7147231829402,-6.911790911042717
<NA>,5458105772,10.154184013527395,,,,Pasanggrahan,Ujungberung,21969,107.71477341705544,-6.911765688959068
<NA>,5458105772,9.837176347913505,,,,Pasanggrahan,Ujungberung,21969,107.71482365057403,-6.91174051705949
<NA>,5458105772,12.949710494893953,,,,Pasanggrahan,Ujungberung,21969,107.71487388293994,-6.911715361059413
<NA>,5458105770,15.003993147124062,,,,Pasanggrahan,Ujungberung,21969,107.71492411705569,-6.911690138942339
<NA>,5458105770,10.902253067310431,,,,Pasanggrahan,Ujungberung,21969,107.7149743499978,-6.911664950000876
<NA>,5458105770,9.482932588641704,,,,Pasanggrahan,Ujungberung,21969,107.71502458236337,-6.911639794001014
<NA>,5458105770,11.754477947247777,,,,Pasanggrahan,Ujungberung,21969,107.71507481705544,-6.911614588959067
<NA>,5458105770,16.239015858202357,,,,Pasanggrahan,Ujungberung,21969,107.71512504999781,-6.9115894000008895
<NA>,5456153770,12.779592626100815,,,,Pasanggrahan,Ujungberung,21969,107.71517528351585,-6.911564228117405
<NA>,5456153762,11.825864381628792,,,,Pasanggrahan,Ujungberung,21969,107.71475574999803,-6.911922050001478
<NA>,5456153762,18.80174001631196,,,,Pasanggrahan,Ujungberung,21969,107.71483154999802,-6.911884050001496
<NA>,5458105772,24.726044373807007,,,,Pasanggrahan,Ujungberung,21969,107.71490735237253,-6.9118460179058285
<NA>,5458105770,26.717854592501872,,,,Pasanggrahan,Ujungberung,21969,107.71498314999802,-6.911808000001462
<NA>,5458105770,24.144257966972933,,,,Pasanggrahan,Ujungberung,21969,107.71505894999802,-6.91177000000147
<NA>,5458105770,25.060038717019786,,,,Pasanggrahan,Ujungberung,21969,107.71513476790926,-6.911731991951029
<NA>,5456153771,21.22140522428444,,,,Pasanggrahan,Ujungberung,21969,107.71521062970403,-6.911693990131406
<NA>,5456153770,7.101903440634443,,,,Pasanggrahan,Ujungberung,21969,107.71522551705569,-6.911539038942348
<NA>,5456153771,13.589187248075032,,,,Pasanggrahan,Ujungberung,21969,107.71528644999802,-6.911655950001477
<NA>,5458105771,22.379354434264766,,,,Pasanggrahan,Ujungberung,21969,107.714275467019,-6.911303141925256
<NA>,5458105771,17.334104924166965,,,,Pasanggrahan,Ujungberung,21969,107.7143230499988,-6.91127535000087
<NA>,5458105771,13.206561517329689,,,,Pasanggrahan,Ujungberung,21969,107.71437063297856,-6.9112475580764885
<NA>,5458105771,11.080651885038959,,,,Pasanggrahan,Ujungberung,21969,107.714418167019,-6.911219741925265
<NA>,5458105771,12.05384886990157,,,,Pasanggrahan,Ujungberung,21969,107.71446574999878,-6.911191950000887
<NA>,5458105771,15.560081590875363,,,,Pasanggrahan,Ujungberung,21969,107.71451333297856,-6.911164158076477
<NA>,5458105769,19.367572372959398,,,,Pasanggrahan,Ujungberung,21969,107.71456086701902,-6.911136341925275
<NA>,5458105769,16.596114184275567,,,,Pasanggrahan,Ujungberung,21969,107.71460844999878,-6.911108550000887
<NA>,5458105769,15.81346303395633,,,,Pasanggrahan,Ujungberung,21969,107.71465603297855,-6.9110807580764995
<NA>,5458105769,17.295060891081807,,,,Pasanggrahan,Ujungberung,21969,107.71470356701903,-6.911052941925284
<NA>,5456153758,12.832993600437698,,,,Pasanggrahan,Ujungberung,21969,107.71510923687427,-6.911419867582344
<NA>,5456153758,19.7703291566705,,,,Pasanggrahan,Ujungberung,21969,107.71506254630766,-6.911359333167235
<NA>,5456153758,27.569435150587264,,,,Pasanggrahan,Ujungberung,21969,107.71501590000113,-6.911298750001065
<NA>,5458105769,27.708744622573906,,,,Pasanggrahan,Ujungberung,21969,107.71496925369463,-6.911238166834908
<NA>,5458105769,22.607027500427108,,,,Pasanggrahan,Ujungberung,21969,107.71492259629358,-6.911177633166413
<NA>,5458105769,19.938542145574456,,,,Pasanggrahan,Ujungberung,21969,107.71487595000114,-6.911117050001074
<NA>,5456153772,19.434493600701618,,,,Pasanggrahan,Ujungberung,21969,107.71482927054325,-6.911056466088769
<NA>,5458105769,7.893156131596718,,,,Pasanggrahan,Ujungberung,21969,107.71478550863198,-6.911178865585047
<NA>,5458105769,10.943930446754536,,,,Pasanggrahan,Ujungberung,21969,107.7148182000028,-6.911224000000734
<NA>,5458105769,15.914802514310288,,,,Pasanggrahan,Ujungberung,21969,107.71485089137362,-6.911269134416416
<NA>,5458105769,21.512505903357077,,,,Pasanggrahan,Ujungberung,21969,107.71488358442865,-6.911314247757948
<NA>,5458105770,23.996273152526147,,,,Pasanggrahan,Ujungberung,21969,107.71491621557693,-6.911359352243528
<NA>,5458105770,18.269811593943558,,,,Pasanggrahan,Ujungberung,21969,107.71494890863195,-6.911404465585048
<NA>,5458105770,12.949523815251075,,,,Pasanggrahan,Ujungberung,21969,107.71498160000277,-6.911449600000757
<NA>,5456153772,12.572426339461996,,,,Pasanggrahan,Ujungberung,21969,107.71478262945905,-6.910995933913391
<NA>,5458105770,8.814569272026707,,,,Pasanggrahan,Ujungberung,21969,107.71501428442184,-6.911494697774058
<NA>,5458105769,7.682281006071382,,,,Pasanggrahan,Ujungberung,21969,107.71465815000232,-6.9112389000006385
<NA>,5458105769,8.872645192638283,,,,Pasanggrahan,Ujungberung,21969,107.71469215000234,-6.911283300000641
<NA>,5458105769,13.230466344235078,,,,Pasanggrahan,Ujungberung,21969,107.71472615735998,-6.9113277157716695
<NA>,5458105769,18.659344233911867,,,,Pasanggrahan,Ujungberung,21969,107.71476014264466,-6.911372184229633
<NA>,5458105769,24.44913762826758,,,,Pasanggrahan,Ujungberung,21969,107.71479415000233,-6.911416600000669
<NA>,5458105770,20.45999064432467,,,,Pasanggrahan,Ujungberung,21969,107.71482815000232,-6.911461000000652
<NA>,5458105770,14.686830365078615,,,,Pasanggrahan,Ujungberung,21969,107.71486215735999,-6.91150541577164
<NA>,5458105771,8.07694199851807,,,,Pasanggrahan,Ujungberung,21969,107.71454743410094,-6.911278198100146
<NA>,5458105771,11.876220667935117,,,,Pasanggrahan,Ujungberung,21969,107.71458250701917,-6.9113240159092575
<NA>,5458105771,17.27705943351133,,,,Pasanggrahan,Ujungberung,21969,107.71461759298536,-6.9113698840920925
<NA>,5458105771,23.183508885853463,,,,Pasanggrahan,Ujungberung,21969,107.71465267292733,-6.91141571779282
<NA>,5458105772,25.024099710761988,,,,Pasanggrahan,Ujungberung,21969,107.71468774300263,-6.911461584090864
<NA>,5458105772,19.039153361120228,,,,Pasanggrahan,Ujungberung,21969,107.71472285000227,-6.91150740000068
<NA>,5458105772,13.425395980169741,,,,Pasanggrahan,Ujungberung,21969,107.71475795000225,-6.91155325000068
<NA>,5458105770,9.4568935765016,,,,Pasanggrahan,Ujungberung,21969,107.71489614264468,-6.911549884229654
<NA>,5458105772,8.922901809157057,,,,Pasanggrahan,Ujungberung,21969,107.71479303410094,-6.9115990981001465
<NA>,5458105771,6.562202767418549,,,,Pasanggrahan,Ujungberung,21969,107.71442725000138,-6.911331250000675
<NA>,5458105771,8.822128516493601,,,,Pasanggrahan,Ujungberung,21969,107.71446274457278,-6.911378483456066
<NA>,5458105771,14.073840785586874,,,,Pasanggrahan,Ujungberung,21969,107.71449825542996,-6.911425716545282
<NA>,5458105771,20.095659148247695,,,,Pasanggrahan,Ujungberung,21969,107.71453378345676,-6.911472949623576
<NA>,5458105771,26.361372551208046,,,,Pasanggrahan,Ujungberung,21969,107.71456930000139,-6.911520150000667
<NA>,5458105772,21.236735394595183,,,,Pasanggrahan,Ujungberung,21969,107.71460480000137,-6.9115674000006555
<NA>,5458105772,15.21309417283536,,,,Pasanggrahan,Ujungberung,21969,107.714640316546,-6.9116146503777856
<NA>,5458105771,16.852694449642886,,,,Pasanggrahan,Ujungberung,21969,107.71434310000146,-6.9113714000007285
<NA>,5458105771,17.146710314444157,,,,Pasanggrahan,Ujungberung,21969,107.71437985000144,-6.9114203000007235
<NA>,5458105771,19.887327721298558,,,,Pasanggrahan,Ujungberung,21969,107.71441662806349,-6.911469183107232
<NA>,5458105771,24.260307687493732,,,,Pasanggrahan,Ujungberung,21969,107.71445336656116,-6.911518050334593
<NA>,5456153761,26.649576757426267,,,,Pasanggrahan,Ujungberung,21969,107.71449013882018,-6.911566916226445
<NA>,5456153761,20.39784908161982,,,,Pasanggrahan,Ujungberung,21969,107.71452686656617,-6.911615800318614
<NA>,5456153761,14.609245573524467,,,,Pasanggrahan,Ujungberung,21969,107.7145636334367,-6.911664699682854
<NA>,5458105772,9.869268730998998,,,,Pasanggrahan,Ujungberung,21969,107.71467585000137,-6.911661850000685
<NA>,5456153761,10.119002591440646,,,,Pasanggrahan,Ujungberung,21969,107.71460036656617,-6.911713600318646
<NA>,5456153762,11.409999124183198,,,,Pasanggrahan,Ujungberung,21969,107.71463927364192,-6.912011317977874
<NA>,5456153762,16.642097297370558,,,,Pasanggrahan,Ujungberung,21969,107.71460442636382,-6.911964982023596
<NA>,5456153761,13.515425015452283,,,,Pasanggrahan,Ujungberung,21969,107.71456956558688,-6.911918602385193
<NA>,5456153761,8.895487606971678,,,,Pasanggrahan,Ujungberung,21969,107.71453473442713,-6.911872247600245
<NA>,5456153761,7.613794730880484,,,,Pasanggrahan,Ujungberung,21969,107.71449986558689,-6.911825902385186
<NA>,5456153761,10.915861544535057,,,,Pasanggrahan,Ujungberung,21969,107.71446500806468,-6.9117795155784965
<NA>,5456153761,16.210120499838855,,,,Pasanggrahan,Ujungberung,21969,107.71443012636381,-6.911733182023585
<NA>,5456153761,22.106437673587138,,,,Pasanggrahan,Ujungberung,21969,107.71439527364191,-6.911686817977888
<NA>,7283768667,23.789770449183877,,,,Pasanggrahan,Ujungberung,21969,107.71436042636383,-6.9116404820235955
<NA>,7283768667,23.116385172040403,,,,Pasanggrahan,Ujungberung,21969,107.71432556558688,-6.911594102385174
<NA>,7283768667,24.190620229230365,,,,Pasanggrahan,Ujungberung,21969,107.71429073442714,-6.911547747600254
<NA>,7283768667,26.798869696966545,,,,Pasanggrahan,Ujungberung,21969,107.71425586558689,-6.911501402385193
<NA>,7283768656,28.36251488168667,,,,Pasanggrahan,Ujungberung,21969,107.7142210424883,-6.911455013177206
<NA>,7283768656,25.82156041733961,,,,Pasanggrahan,Ujungberung,21969,107.71418615751743,-6.911408686824259
<NA>,7283768656,24.736122103117758,,,,Pasanggrahan,Ujungberung,21969,107.71415134248831,-6.911362313177192
<NA>,7283768656,25.27588937988416,,,,Pasanggrahan,Ujungberung,21969,107.71411645751743,-6.91131598682427
<NA>,5456153939,17.31824072644314,,,,Pasanggrahan,Ujungberung,21969,107.7159927038649,-6.9108449664479314
<NA>,12009927659,10.940571888662042,,,,Pasanggrahan,Ujungberung,21969,107.71590222002689,-6.910921517422427
<NA>,5456153939,10.998127007702847,,,,Pasanggrahan,Ujungberung,21969,107.71604600000221,-6.91090755000118
<NA>,12009927660,12.751099112752849,,,,Pasanggrahan,Ujungberung,21969,107.715956196455,-6.910983783535622
<NA>,12009927659,6.743565465282311,,,,Pasanggrahan,Ujungberung,21969,107.71577585000061,-6.910988100000918
<NA>,12009927659,12.192767316547794,,,,Pasanggrahan,Ujungberung,21969,107.7158214500006,-6.911042900000915
<NA>,6454315702,9.417007737066047,,,,Pasanggrahan,Ujungberung,21969,107.71565957069153,-6.9110098796217905
<NA>,6454315702,7.926464113464357,,,,Pasanggrahan,Ujungberung,21969,107.71569703436569,-6.911050197273067
<NA>,6454315702,10.324762987269628,,,,Pasanggrahan,Ujungberung,21969,107.71573255000233,-6.911093600000566
<NA>,6454315702,15.080159785978465,,,,Pasanggrahan,Ujungberung,21969,107.71576807232611,-6.9111370183541005
<NA>,12009927660,7.49321419325221,,,,Pasanggrahan,Ujungberung,21969,107.71586705000061,-6.911097700000904
<NA>,5456153935,12.500778780836795,,,,Pasanggrahan,Ujungberung,21969,107.71580363436031,-6.911180447289929
<NA>,8775607535,10.553151903697254,,,,Pasanggrahan,Ujungberung,21969,107.71546720389105,-6.911024577987828
<NA>,8775607535,10.089081822058217,,,,Pasanggrahan,Ujungberung,21969,107.71550575000165,-6.9110679500006755
<NA>,5458105767,12.40769811186702,,,,Pasanggrahan,Ujungberung,21969,107.71536355000126,-6.911046100000743
<NA>,5458105767,18.492740738156865,,,,Pasanggrahan,Ujungberung,21969,107.715403266627,-6.911096500158531
<NA>,5458105768,19.20627621764339,,,,Pasanggrahan,Ujungberung,21969,107.71544300433297,-6.911146916630575
<NA>,6454315702,10.905935807568842,,,,Pasanggrahan,Ujungberung,21969,107.71554330000166,-6.911115450000687
<NA>,5458105768,13.138806974969262,,,,Pasanggrahan,Ujungberung,21969,107.71548272903962,-6.911197383228937
<NA>,5456153749,13.589624862787975,,,,Pasanggrahan,Ujungberung,21969,107.71593684592486,-6.910734515000668
<NA>,5456153749,18.099268171000265,,,,Pasanggrahan,Ujungberung,21969,107.7158929149961,-6.910771142498731
<NA>,12009927659,14.838630675346707,,,,Pasanggrahan,Ujungberung,21969,107.71584899999758,-6.91080775000222
<NA>,5458105767,15.388037319063505,,,,Pasanggrahan,Ujungberung,21969,107.71514340360493,-6.910936623451362
<NA>,5458105767,11.682303063696324,,,,Pasanggrahan,Ujungberung,21969,107.71519524639943,-6.910933076548363
