nearest_node,dist_to_node_m,nama_kelurahan,nama_kecamatan,jumlah_penduduk,lon,lat,wilayah_samsat,rasio_ev_wilayah,estimasi_ev
7562048168,108.74139930660942,Cisaranten Kidul,Gedebage,22102,107.69817330640936,-6.962317739952577,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993952,166.96538911775127,Cisaranten Kidul,Gedebage,22102,107.69882393606606,-6.962362170475105,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993952,141.70582475636388,Cisaranten Kidul,Gedebage,22102,107.69892693398232,-6.962598326402333,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993952,158.07360332019957,Cisaranten Kidul,Gedebage,22102,107.69918922488614,-6.9625019822948815,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993952,139.3333072126583,Cisaranten Kidul,Gedebage,22102,107.69902934115964,-6.962636320953599,Soekarno Hatta,0.0024232107542493,53.5578040904198
7562048168,157.475011779055,Cisaranten Kidul,Gedebage,22102,107.69861980810715,-6.962288104184444,Soekarno Hatta,0.0024232107542493,53.5578040904198
7562048168,149.7768127087746,Cisaranten Kidul,Gedebage,22102,107.69852668014909,-6.962450026349914,Soekarno Hatta,0.0024232107542493,53.5578040904198
7562048168,74.46756682591351,Cisaranten Kidul,Gedebage,22102,107.69787305549973,-6.962201844484949,Soekarno Hatta,0.0024232107542493,53.5578040904198
7562048168,98.16938949550332,Cisaranten Kidul,Gedebage,22102,107.698081323118,-6.962284321826982,Soekarno Hatta,0.0024232107542493,53.5578040904198
7562048168,86.19372410983631,Cisaranten Kidul,Gedebage,22102,107.69797663742932,-6.962244274444101,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993952,144.96362589818492,Cisaranten Kidul,Gedebage,22102,107.69882480068308,-6.9625611114513335,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993952,149.11821769333724,Cisaranten Kidul,Gedebage,22102,107.69872731230684,-6.96252374621799,Soekarno Hatta,0.0024232107542493,53.5578040904198
5461006030,151.80585341823758,Cisaranten Kidul,Gedebage,22102,107.69862225015298,-6.962485955874133,Soekarno Hatta,0.0024232107542493,53.5578040904198
7562048168,53.004709738349646,Cisaranten Kidul,Gedebage,22102,107.69767642581814,-6.962123383755491,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993952,138.06931626481634,Cisaranten Kidul,Gedebage,22102,107.69912689740396,-6.962672068612432,Soekarno Hatta,0.0024232107542493,53.5578040904198
7562048168,127.81599023948276,Cisaranten Kidul,Gedebage,22102,107.69833738048784,-6.962383115895324,Soekarno Hatta,0.0024232107542493,53.5578040904198
7562048168,118.376991624695,Cisaranten Kidul,Gedebage,22102,107.69825629466963,-6.962351161860065,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993952,163.14863721004272,Cisaranten Kidul,Gedebage,22102,107.698935905912,-6.9624043665828665,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993952,159.93709350327157,Cisaranten Kidul,Gedebage,22102,107.69906321404876,-6.962453222124599,Soekarno Hatta,0.0024232107542493,53.5578040904198
7562048168,140.78084699313325,Cisaranten Kidul,Gedebage,22102,107.69844933730238,-6.962422026661196,Soekarno Hatta,0.0024232107542493,53.5578040904198
7562048168,146.22208896946972,Cisaranten Kidul,Gedebage,22102,107.69852030522304,-6.9622512798906495,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,139.7565317993206,Cisaranten Kidul,Gedebage,22102,107.6994987489726,-6.962815434967366,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,163.02962950160415,Cisaranten Kidul,Gedebage,22102,107.699625512289,-6.962646760783399,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,173.71697853471258,Cisaranten Kidul,Gedebage,22102,107.7002168141691,-6.963152626567711,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,149.5945174947964,Cisaranten Kidul,Gedebage,22102,107.69980505000444,-6.962950999998809,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,179.9785568209706,Cisaranten Kidul,Gedebage,22102,107.70008402689328,-6.962851726414156,Soekarno Hatta,0.0024232107542493,53.5578040904198
10962685934,181.18386413237383,Cisaranten Kidul,Gedebage,22102,107.70057762083272,-6.963102312497858,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,191.7235888674544,Cisaranten Kidul,Gedebage,22102,107.70029553652265,-6.962963644822242,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,142.07423924994023,Cisaranten Kidul,Gedebage,22102,107.69960231268392,-6.962861356995607,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,165.71817164099164,Cisaranten Kidul,Gedebage,22102,107.69974623055846,-6.962702390570893,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,161.6532544076045,Cisaranten Kidul,Gedebage,22102,107.6995130000043,-6.962595299999536,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,154.3478913703077,Cisaranten Kidul,Gedebage,22102,107.69990153499158,-6.962994637232186,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993950,166.67395635479463,Cisaranten Kidul,Gedebage,22102,107.7003813240032,-6.963244134861641,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,185.23678155629128,Cisaranten Kidul,Gedebage,22102,107.70017598018562,-6.9628923526147,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,138.49542512779357,Cisaranten Kidul,Gedebage,22102,107.69939767989356,-6.96277121053499,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,165.69458468378002,Cisaranten Kidul,Gedebage,22102,107.7000894341694,-6.963078071589485,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993950,192.41622114676096,Cisaranten Kidul,Gedebage,22102,107.70038804206234,-6.963010340100796,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,169.70058509170204,Cisaranten Kidul,Gedebage,22102,107.69986936047326,-6.962759529586515,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,159.74489424770954,Cisaranten Kidul,Gedebage,22102,107.69999674204674,-6.963037665082303,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993950,160.2787190915011,Cisaranten Kidul,Gedebage,22102,107.70047678395296,-6.9632969486892105,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993950,186.70510423615403,Cisaranten Kidul,Gedebage,22102,107.700486138645,-6.963057967565389,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993950,154.82869880868515,Cisaranten Kidul,Gedebage,22102,107.70056342520026,-6.963346974199964,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,174.73678631471532,Cisaranten Kidul,Gedebage,22102,107.6999828581169,-6.9628082450976585,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,145.43727095278226,Cisaranten Kidul,Gedebage,22102,107.69970509563026,-6.962906590222075,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993950,172.99878345812144,Cisaranten Kidul,Gedebage,22102,107.70029695795066,-6.9631959283658,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993952,80.01619214506817,Cisaranten Kidul,Gedebage,22102,107.69891696582428,-6.963160474491686,Soekarno Hatta,0.0024232107542493,53.5578040904198
5461006030,89.74646254093095,Cisaranten Kidul,Gedebage,22102,107.69860857679107,-6.963052000642973,Soekarno Hatta,0.0024232107542493,53.5578040904198
6406042416,95.38749831185226,Cisaranten Kidul,Gedebage,22102,107.69834548121084,-6.962957189956878,Soekarno Hatta,0.0024232107542493,53.5578040904198
6406042416,92.3984592556889,Cisaranten Kidul,Gedebage,22102,107.69826335713188,-6.962923683903553,Soekarno Hatta,0.0024232107542493,53.5578040904198
5461006030,111.76853275145704,Cisaranten Kidul,Gedebage,22102,107.69858119110552,-6.962845471526425,Soekarno Hatta,0.0024232107542493,53.5578040904198
7562048168,65.23826093654654,Cisaranten Kidul,Gedebage,22102,107.69755173496976,-6.96265024039768,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993952,82.9030853036363,Cisaranten Kidul,Gedebage,22102,107.69881414449948,-6.963121918440299,Soekarno Hatta,0.0024232107542493,53.5578040904198
6406042416,109.27105108158706,Cisaranten Kidul,Gedebage,22102,107.69814255642962,-6.962679587185602,Soekarno Hatta,0.0024232107542493,53.5578040904198
7562048168,108.30781086410624,Cisaranten Kidul,Gedebage,22102,107.6980588397804,-6.962647560361687,Soekarno Hatta,0.0024232107542493,53.5578040904198
5461006030,110.13984336688844,Cisaranten Kidul,Gedebage,22102,107.69867277679108,-6.9628775006429775,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993952,106.28308988424932,Cisaranten Kidul,Gedebage,22102,107.69877376492056,-6.962909836283802,Soekarno Hatta,0.0024232107542493,53.5578040904198
6406042416,88.8111363419408,Cisaranten Kidul,Gedebage,22102,107.69796097107208,-6.962812934342264,Soekarno Hatta,0.0024232107542493,53.5578040904198
6406042416,89.72036528006632,Cisaranten Kidul,Gedebage,22102,107.6981588185012,-6.962884013001427,Soekarno Hatta,0.0024232107542493,53.5578040904198
7562048168,50.62461179032554,Cisaranten Kidul,Gedebage,22102,107.69755859421446,-6.962461399013129,Soekarno Hatta,0.0024232107542493,53.5578040904198
7562048168,73.27325150174526,Cisaranten Kidul,Gedebage,22102,107.69775665940108,-6.962536208203829,Soekarno Hatta,0.0024232107542493,53.5578040904198
7562048168,61.84468596279911,Cisaranten Kidul,Gedebage,22102,107.69765716294216,-6.962498943841087,Soekarno Hatta,0.0024232107542493,53.5578040904198
5461006030,114.19272899019724,Cisaranten Kidul,Gedebage,22102,107.69849716278836,-6.9628155452895735,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993952,87.30638387382997,Cisaranten Kidul,Gedebage,22102,107.69870956492058,-6.963084336283823,Soekarno Hatta,0.0024232107542493,53.5578040904198
7562048168,88.20858914134331,Cisaranten Kidul,Gedebage,22102,107.69776432575811,-6.962740323332786,Soekarno Hatta,0.0024232107542493,53.5578040904198
6406042416,114.65601983307752,Cisaranten Kidul,Gedebage,22102,107.69840968121083,-6.962782689956881,Soekarno Hatta,0.0024232107542493,53.5578040904198
6406042416,88.58638079278181,Cisaranten Kidul,Gedebage,22102,107.69805830951697,-6.962847059133559,Soekarno Hatta,0.0024232107542493,53.5578040904198
5461006030,94.73402503167512,Cisaranten Kidul,Gedebage,22102,107.69843296278836,-6.962990045289572,Soekarno Hatta,0.0024232107542493,53.5578040904198
7562048168,97.64873689233852,Cisaranten Kidul,Gedebage,22102,107.69796640757468,-6.962615358967919,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993952,100.38167818577703,Cisaranten Kidul,Gedebage,22102,107.69898116582426,-6.962985974491682,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993952,102.71403817587904,Cisaranten Kidul,Gedebage,22102,107.69887834449946,-6.962947418440293,Soekarno Hatta,0.0024232107542493,53.5578040904198
5461006030,91.77550300259172,Cisaranten Kidul,Gedebage,22102,107.69851699110554,-6.96301997152639,Soekarno Hatta,0.0024232107542493,53.5578040904198
7562048168,85.4616399232054,Cisaranten Kidul,Gedebage,22102,107.6978610625166,-6.962577097667174,Soekarno Hatta,0.0024232107542493,53.5578040904198
6406042416,112.24516017951446,Cisaranten Kidul,Gedebage,22102,107.69832755713186,-6.962749183903525,Soekarno Hatta,0.0024232107542493,53.5578040904198
6406042416,90.84178479557222,Cisaranten Kidul,Gedebage,22102,107.69786823616565,-6.962776159676071,Soekarno Hatta,0.0024232107542493,53.5578040904198
6406042416,110.04432645694668,Cisaranten Kidul,Gedebage,22102,107.69822407465487,-6.962710390175134,Soekarno Hatta,0.0024232107542493,53.5578040904198
7562048168,77.41521651057232,Cisaranten Kidul,Gedebage,22102,107.69766078010844,-6.962703629204863,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,99.48384343020186,Cisaranten Kidul,Gedebage,22102,107.69972384774071,-6.963807449512169,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993950,60.64590023743908,Cisaranten Kidul,Gedebage,22102,107.70045854201484,-6.964199108603533,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993952,54.999119342398245,Cisaranten Kidul,Gedebage,22102,107.69867556831092,-6.963384049135612,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,110.0076933607839,Cisaranten Kidul,Gedebage,22102,107.69982233738624,-6.963873183517738,Soekarno Hatta,0.0024232107542493,53.5578040904198
5461006030,58.39346022705363,Cisaranten Kidul,Gedebage,22102,107.6985037352509,-6.963321799007676,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,83.30976863833854,Cisaranten Kidul,Gedebage,22102,107.69956555428529,-6.963733940814749,Soekarno Hatta,0.0024232107542493,53.5578040904198
5461006030,61.012477574994605,Cisaranten Kidul,Gedebage,22102,107.69841794287996,-6.96329528120326,Soekarno Hatta,0.0024232107542493,53.5578040904198
5461006030,65.51292688023068,Cisaranten Kidul,Gedebage,22102,107.69833524388324,-6.963263990112709,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993950,104.83035526478044,Cisaranten Kidul,Gedebage,22102,107.69998119493148,-6.963957176256478,Soekarno Hatta,0.0024232107542493,53.5578040904198
6406042416,56.26496469246352,Cisaranten Kidul,Gedebage,22102,107.69805309491612,-6.963174494393428,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993950,80.31485852645886,Cisaranten Kidul,Gedebage,22102,107.70022594346923,-6.964076007794279,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993952,47.56607927335167,Cisaranten Kidul,Gedebage,22102,107.69883920000258,-6.963444649998497,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,75.79216609332354,Cisaranten Kidul,Gedebage,22102,107.69948582332545,-6.963694566691828,Soekarno Hatta,0.0024232107542493,53.5578040904198
6406042416,63.468512951437134,Cisaranten Kidul,Gedebage,22102,107.69761770000412,-6.963034099997437,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993952,50.33199239614338,Cisaranten Kidul,Gedebage,22102,107.69875839669145,-6.963415855925717,Soekarno Hatta,0.0024232107542493,53.5578040904198
6406042416,53.878202204757976,Cisaranten Kidul,Gedebage,22102,107.69788068271038,-6.9631182278369375,Soekarno Hatta,0.0024232107542493,53.5578040904198
6406042416,67.11868396910502,Cisaranten Kidul,Gedebage,22102,107.69824938979318,-6.963231598417126,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,55.94648833826165,Cisaranten Kidul,Gedebage,22102,107.69923618327812,-6.963587361845954,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,91.3169722725343,Cisaranten Kidul,Gedebage,22102,107.69964559324754,-6.963772372227636,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993950,88.35229142783483,Cisaranten Kidul,Gedebage,22102,107.7001410833863,-6.964035554744804,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,61.213360863317554,Cisaranten Kidul,Gedebage,22102,107.69931604264586,-6.963625218976004,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,49.6354239595898,Cisaranten Kidul,Gedebage,22102,107.69907360000352,-6.963510349999011,Soekarno Hatta,0.0024232107542493,53.5578040904198
6406042416,54.15393890965608,Cisaranten Kidul,Gedebage,22102,107.69796480142683,-6.96314549271308,Soekarno Hatta,0.0024232107542493,53.5578040904198
6406042416,58.36100705275665,Cisaranten Kidul,Gedebage,22102,107.6977063052377,-6.963065143579064,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,68.02899750365246,Cisaranten Kidul,Gedebage,22102,107.69939921484308,-6.963658255455235,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993950,96.33565439209512,Cisaranten Kidul,Gedebage,22102,107.70005937408378,-6.963998526265326,Soekarno Hatta,0.0024232107542493,53.5578040904198
5461006030,57.19733477777464,Cisaranten Kidul,Gedebage,22102,107.69859289628752,-6.963351190904431,Soekarno Hatta,0.0024232107542493,53.5578040904198
6406042416,55.2093397832389,Cisaranten Kidul,Gedebage,22102,107.697793360751,-6.96309206837132,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993950,113.8504574354026,Cisaranten Kidul,Gedebage,22102,107.699900019327,-6.963914453703497,Soekarno Hatta,0.0024232107542493,53.5578040904198
6408734422,51.87050390392128,Cisaranten Kidul,Gedebage,22102,107.69915313970246,-6.963548049266128,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993950,72.855598940966,Cisaranten Kidul,Gedebage,22102,107.70030385964418,-6.964118876571482,Soekarno Hatta,0.0024232107542493,53.5578040904198
6405993950,66.11864715373764,Cisaranten Kidul,Gedebage,22102,107.70038194646794,-6.964160814125392,Soekarno Hatta,0.0024232107542493,53.5578040904198
6406042416,62.34733384740178,Cisaranten Kidul,Gedebage,22102,107.6981669185892,-6.963200261149172,Soekarno Hatta,0.0024232107542493,53.5578040904198
5447158038,13.28206182416303,Sekejati,Buahbatu,26388,107.65308702768154,-6.946061738187852,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158038,19.802070751104488,Sekejati,Buahbatu,26388,107.65301937232708,-6.946051511816069,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158038,26.87567265183716,Sekejati,Buahbatu,26388,107.65295173295212,-6.946041265869143,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,24.082579200587443,Sekejati,Buahbatu,26388,107.65288406704887,-6.9460310341296765,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,22.7676733968282,Sekejati,Buahbatu,26388,107.65281642767393,-6.946020788182726,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,23.903034295424423,Sekejati,Buahbatu,26388,107.65274877231946,-6.946010561810949,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,27.177061216686283,Sekejati,Buahbatu,26388,107.65268112767392,-6.946000288182749,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,31.947948038418232,Sekejati,Buahbatu,26388,107.65261347759686,-6.94599008948494,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,37.642270313169,Sekejati,Buahbatu,26388,107.65254582240414,-6.945979810513865,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,43.90893006297127,Sekejati,Buahbatu,26388,107.65247817232706,-6.945969611816068,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,50.52921893606026,Sekejati,Buahbatu,26388,107.65241052768154,-6.945959338187822,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158050,52.5151633788302,Sekejati,Buahbatu,26388,107.65234287232708,-6.945949111816076,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158050,44.99732505571441,Sekejati,Buahbatu,26388,107.65227523295214,-6.945938865869148,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158050,37.496152376334514,Sekejati,Buahbatu,26388,107.65220756704888,-6.945928634129669,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,26.78639437179364,Sekejati,Buahbatu,26388,107.65306032766348,-6.945927286814413,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,20.102526187834936,Sekejati,Buahbatu,26388,107.65299580000044,-6.945917999999027,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,13.951945193000576,Sekejati,Buahbatu,26388,107.65293127233744,-6.945908713183665,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,9.439078558369069,Sekejati,Buahbatu,26388,107.65286675000044,-6.945899399999046,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,9.352850081703748,Sekejati,Buahbatu,26388,107.65280225000043,-6.945890099999039,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,13.773839866442351,Sekejati,Buahbatu,26388,107.65273775000044,-6.945880799999034,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,19.89725716297581,Sekejati,Buahbatu,26388,107.65267322766346,-6.945871486814395,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,26.572216274082685,Sekejati,Buahbatu,26388,107.65260870000044,-6.94586219999904,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,33.46952392466547,Sekejati,Buahbatu,26388,107.6525441723374,-6.945852913183658,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,40.47417000010137,Sekejati,Buahbatu,26388,107.65247965472496,-6.945843577673571,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,47.53851858673123,Sekejati,Buahbatu,26388,107.65241515000044,-6.945834249999033,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158050,51.69408566737291,Sekejati,Buahbatu,26388,107.65235065000044,-6.945824949999057,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158050,44.58417415338383,Sekejati,Buahbatu,26388,107.65228612766408,-6.945815636827421,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158050,37.51131911531564,Sekejati,Buahbatu,26388,107.65222160000044,-6.94580634999905,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,17.059832402213722,Sekejati,Buahbatu,26388,107.65273190482311,-6.945711827650577,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,23.720621471937445,Sekejati,Buahbatu,26388,107.65266369517784,-6.945701972347455,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,30.82649448713174,Sekejati,Buahbatu,26388,107.65259550000049,-6.945692149999009,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,38.13105460095781,Sekejati,Buahbatu,26388,107.65252730482312,-6.945682327650575,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,45.5443881088857,Sekejati,Buahbatu,26388,107.65245907281616,-6.945672459421247,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158023,46.0085869904166,Sekejati,Buahbatu,26388,107.65239085482725,-6.945662627638945,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158044,46.64250759638841,Sekejati,Buahbatu,26388,107.65232265000049,-6.945652799999033,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158044,39.19282373110463,Sekejati,Buahbatu,26388,107.65225444517372,-6.945642972359082,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158044,31.822605854754794,Sekejati,Buahbatu,26388,107.65218622718484,-6.945633140576759,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158044,24.60549850330908,Sekejati,Buahbatu,26388,107.65211799517785,-6.94562327234745,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158044,17.73394746518114,Sekejati,Buahbatu,26388,107.65204980000048,-6.945613449999004,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158050,30.030674828411243,Sekejati,Buahbatu,26388,107.65213992767391,-6.945918388182737,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158050,30.502360874701395,Sekejati,Buahbatu,26388,107.65215707233676,-6.945797063170659,Soekarno Hatta,0.0024232107542493,63.943685383132646
9263066543,31.38537477390173,Sekejati,Buahbatu,26388,107.65288240000298,-6.9455139500027006,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,27.361356287199133,Sekejati,Buahbatu,26388,107.65289395000298,-6.945574700002696,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,21.1879066168214,Sekejati,Buahbatu,26388,107.65290555000298,-6.945635450002718,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,15.588525800480904,Sekejati,Buahbatu,26388,107.65291712123464,-6.945696146504418,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,32.0033325809137,Sekejati,Buahbatu,26388,107.65271182719488,-6.9455600869727245,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158023,36.366531742621135,Sekejati,Buahbatu,26388,107.65264080000034,-6.945551649998966,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158023,32.63016321395879,Sekejati,Buahbatu,26388,107.65256980000034,-6.945543249998949,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158023,30.52911045228735,Sekejati,Buahbatu,26388,107.65249877281268,-6.945534863029083,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158023,30.40066633603649,Sekejati,Buahbatu,26388,107.652427727188,-6.945526436968832,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158023,32.27115106229835,Sekejati,Buahbatu,26388,107.65235670000034,-6.94551799999895,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158023,35.82681036756451,Sekejati,Buahbatu,26388,107.65228570000036,-6.945509549998967,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158044,39.58228016608771,Sekejati,Buahbatu,26388,107.6522146728127,-6.945501163029085,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158044,33.47862058419662,Sekejati,Buahbatu,26388,107.65214365000035,-6.945492749998964,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158044,28.283862338668023,Sekejati,Buahbatu,26388,107.65207262718802,-6.945484336968828,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158045,11.425483792119056,Sekejati,Buahbatu,26388,107.65292867877132,-6.945756853501,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158044,11.817566306136602,Sekejati,Buahbatu,26388,107.65198160482312,-6.945603627650588,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158044,24.58330594232393,Sekejati,Buahbatu,26388,107.65200160000032,-6.945475899998971,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158025,25.352099077058845,Sekejati,Buahbatu,26388,107.65186402751507,-6.9453986454427445,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158044,23.894817375918823,Sekejati,Buahbatu,26388,107.6518552724872,-6.945463254562863,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158044,17.29754805681693,Sekejati,Buahbatu,26388,107.65184653613792,-6.94552782249738,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158044,11.461812265984006,Sekejati,Buahbatu,26388,107.65183782750272,-6.945592395438805,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158044,8.217564686392368,Sekejati,Buahbatu,26388,107.65182911385136,-6.9456569775087535,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158044,10.380074252829829,Sekejati,Buahbatu,26388,107.6518203724872,-6.945721554562867,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158038,43.207214480669045,Sekejati,Buahbatu,26388,107.65320745000038,-6.946537499999499,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158038,42.06188522439877,Sekejati,Buahbatu,26388,107.6531496222118,-6.946528462006851,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158038,41.89307723214026,Sekejati,Buahbatu,26388,107.65309177778032,-6.946519387985989,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158038,42.7219751874531,Sekejati,Buahbatu,26388,107.6530339222118,-6.946510362006829,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158038,44.48251889238432,Sekejati,Buahbatu,26388,107.65297607778032,-6.946501287985999,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158038,47.08016061706045,Sekejati,Buahbatu,26388,107.6529182222118,-6.94649226200684,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158038,50.376268323395685,Sekejati,Buahbatu,26388,107.65286037778031,-6.946483187985994,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158038,54.249240508139486,Sekejati,Buahbatu,26388,107.6528025500004,-6.946474149999498,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158038,58.58424503927986,Sekejati,Buahbatu,26388,107.65274470000038,-6.946465099999512,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158038,63.28765684328655,Sekejati,Buahbatu,26388,107.65268684486912,-6.946456072220862,Soekarno Hatta,0.0024232107542493,63.943685383132646
5447158038,68.27937366529754,Sekejati,Buahbatu,26388,107.65262900514182,-6.946447027774933,Soekarno Hatta,0.0024232107542493,63.943685383132646
